RideEstimativeID,RideID,ProductID,WaitingTime,Price,Selected,Fee,ProviderID,CategoryID,Description,UserID,Schedule,Create,RideStatusID,CompanyID,Updated,TotalUsers,origem_RideAddressID,origem_Address,origem_Street,origem_City,origem_State,origem_Lat,origem_Lng,origem_RideAddressTypeID,origem_RideID,destino_RideAddressID,destino_Address,destino_Street,destino_City,destino_State,destino_Lat,destino_Lng,destino_RideAddressTypeID,destino_RideID,delta_schedule_create,delta_schedule_updated,delta_create_updated,lead_time,weekday,hour,periodo,horario_pico,fim_de_semana,distance_km,distance_pico,week_pico,travel_time_seconds,speed_kmh,traffic_indicator,distance_time_ratio,lead_time_ratio,trips_per_hour,trips_per_weekday,same_city,same_state,month,season,effective_distance,distance_time_efficiency,adjusted_speed_pico
9162511,1253600,UberX,4,15.5,False,0.0,2,2,UberX,cbfa810f-d576-4a21-8193-b2cf813dcdb9,2021-09-13 16:41:18.042591800,2021-09-13 16:41:21.662429500,2,40,2021-09-13 16:41:44.633161900,1,2475069,"Rua Tabelião Ferreira de Carvalho, 48 - Rua Tabelião Ferreira de Carvalho - Brasil",Rua Tabelião Ferreira de Carvalho,Belo Horizonte,MG,-19.8874375,-43.9286724,1,1253600,2475070,"Av. Silviano Brandão, 1650 - Sagrada Família, Belo Horizonte - MG, 31015-015, Brazil, 1650 - Belo Horizonte - Minas Gerais","Av. Silviano Brandão, 1650 - Sagrada Família, Belo Horizonte - MG, 31015-015, Brazil",Belo Horizonte,MG,-19.9121481,-43.922262,2,1253600,3.6198377,26.5905701,22.9707324,-0.0603306283333333,0,16,1,0,0,2.828261862583692,0.0,0,22.9707324,443.25,0,443.2485010926901,-0.1575847751376007,138301,326163,1,1,9,3,2.828261862583692,443.2485010926901,443.25
9300566,1271303,Black,15,74.5,False,0.0,2,4,Black,191d7621-d3b0-43f7-a54b-f7eba324496a,2021-09-20 16:16:24.709793300,2021-09-20 16:16:24.728655700,2,54,2021-09-20 16:16:37.525585200,1,2510464,"Rua Coronel Tamarindo, 1984 - Rua Coronel Tamarindo - Brasil",Rua Coronel Tamarindo,Rio de Janeiro,RJ,-22.8749,-43.4654518,1,1271303,2510465,"R. Rocha - Vilar dos Teles, São João de Meriti - RJ, 25565, Brazil, ","R. Rocha - Vilar dos Teles, São João de Meriti - RJ, 25565, Brazil",Rio de Janeiro,RJ,-22.7835931,-43.36061489999999,2,1271303,0.0188624,12.8157919,12.7969295,-0.0003143733333333,0,16,1,0,0,14.78235836186981,0.0,0,12.7969295,4158.54,0,4158.535850551596,-0.0014739785821278,138301,326163,1,1,9,3,14.78235836186981,4158.535850551596,4158.54
9442669,1289523,Black Bag,5,17.0,False,0.0,2,8,Black Bag,1274f11d-0291-47ca-98b3-57e38001cec8,2021-09-27 14:10:30.065705400,2021-09-27 14:10:30.126780000,2,40,2021-09-27 14:10:43.550504600,1,2546904,"Rua Domingos de Morais, 300 - Rua Domingos de Morais - Brasil",Rua Domingos de Morais,São Paulo,SP,-23.5798776,-46.6403962,1,1289523,2546905,"R. Abílio Soares, 386 - Paraíso, São Paulo - SP, 04005-001, Brazil, 386","R. Abílio Soares, 386 - Paraíso, São Paulo - SP, 04005-001, Brazil",São Paulo,SP,-23.5741908,-46.6456773,2,1289523,0.0610746,13.4847992,13.4237246,-0.00101791,0,14,1,0,0,0.8303802393941075,0.0,0,13.4237246,222.69,0,222.69295228380855,-0.0045497506705404,138507,326163,1,1,9,3,0.8303802393941075,222.69295228380855,222.69
9279790,1268543,Uber Flash,5,7.5,False,0.0,2,10,Uber Flash,03a0194f-6508-498e-9f8b-d672a5c424c8,2021-09-18 12:59:13.602452000,2021-09-18 12:59:13.633479300,2,40,2021-09-18 12:59:39.886984900,1,2504944,"Rua 3020, 12 - Rua 3020 - Brasil",Rua 3020,Blumenau,SC,-27.0022964,-48.6323852,1,1268543,2504945,"Rua Anitápolis, 466 - Municípios, Balneário Camboriú - SC, 88337-520, Brazil, 466 - Balneário Camboriú - Santa Catarina","Rua Anitápolis, 466 - Municípios, Balneário Camboriú - SC, 88337-520, Brazil",Balneário Camboriú,SC,-27.0080692,-48.6325641,2,1268543,0.0310273,26.2845329,26.2535056,-0.0005171216666666,5,12,1,0,1,0.6421515998810887,0.0,0,26.2535056,88.05,0,88.05474570877573,-0.0011818345508875,109774,197966,0,1,9,3,0.6421515998810887,88.05474570877573,88.05
8808475,1207789,poupa99,5,10.23,False,0.0,3,2,99POUPA,721e6f70-c9bf-4067-9ce6-0c38bcd71398,2021-08-25 16:49:05.883426900,2021-08-25 16:49:05.916163400,2,40,2021-08-25 16:49:13.866475400,1,2383455,"Rua da Bahia, 924 - Rua da Bahia - Brasil",Rua da Bahia,Belo Horizonte,MG,-19.9230244,-43.9370373,1,1207789,2383456,"Av. Pres. Antônio Carlos, 1880 - Lagoinha, Belo Horizonte - MG, 31130-122, Brazil, 1880 - Belo Horizonte - Minas Gerais","Av. Pres. Antônio Carlos, 1880 - Lagoinha, Belo Horizonte - MG, 31130-122, Brazil",Belo Horizonte,MG,-19.89562799999999,-43.9486991,2,1207789,0.0327365,7.9830485,7.950312,-0.0005456083333333,2,16,1,0,0,3.2812718546117146,0.0,0,7.950312,1485.8,0,1485.8006423650006,-0.0041176371443032,138301,377178,1,1,8,2,3.2812718546117146,1485.8006423650006,1485.8
10015372,1360676,regular-taxi,8,21.86,False,0.0,3,5,Táxi Comum,d42368f4-3117-472b-a4de-0789d387aab9,2021-10-25 15:08:35.264333400,2021-10-25 15:08:35.279895200,2,40,2021-10-25 15:08:45.572167300,1,2689205,"Av. Tiradentes, 2200 - Rodocentro, Londrina - PR, 86071-000, Brazil, 2200","Av. Tiradentes, 2200 - Rodocentro, Londrina - PR, 86071-000, Brazil",Curitiba,PR,-23.2972659,-51.19692240000001,1,1360676,2689206,"Av. Brasília, 1855 - Rodocentro, Londrina - PR, 86070-020, Brazil, 1855 - Londrina - Paraná","Av. Brasília, 1855 - Rodocentro, Londrina - PR, 86070-020, Brazil",Londrina,PR,-23.2921561,-51.1769469,2,1360676,0.0155618,10.3078339,10.2922721,-0.0002593633333333,0,15,1,0,0,2.117757378506626,0.0,0,10.2922721,740.74,0,740.7428105815288,-0.0015119887862272,129977,326163,0,1,10,3,2.117757378506626,740.7428105815288,740.74
9852925,1341089,Flash,14,33.5,False,0.0,2,10,Flash,7b24ea3c-ba31-4b16-83d4-929b30768686,2021-10-18 09:37:44.810886900,2021-10-18 09:37:44.824894000,2,41,2021-10-18 09:37:53.117637600,1,2650031,"Rua Professora Amália de Arruda Legendre Martini, 979 - Rua Professora Amália de Arruda Legendre Martini - Brasil",Rua Professora Amália de Arruda Legendre Martini,São Paulo,SP,-22.9508316,-47.0795535,1,1341089,2650032,"Av. Ruy Rodriguez, 3100 - Jardim Yeda, Campinas - SP, 13060-646, Brazil, 3100","Av. Ruy Rodriguez, 3100 - Jardim Yeda, Campinas - SP, 13060-646, Brazil",São Paulo,SP,-22.9541606,-47.11610409999999,2,1341089,0.0140071,8.3067507,8.2927436,-0.0002334516666666,0,9,0,1,0,3.760736469825383,3.760736469825383,0,8.2927436,1632.59,0,1632.590122691286,-0.0016890791124905,230234,326163,1,1,10,3,3.760736469825383,1632.590122691286,3265.18
9466931,1292603,Uber Flash,5,7.0,False,0.0,2,10,Uber Flash,87a03837-d156-452b-ba8a-227055891f18,2021-09-28 13:06:18.749402800,2021-09-28 13:06:18.765938700,2,41,2021-09-28 13:06:24.296024900,1,2553064,"Av. Das Comunidades, 995 - Centro, Gaspar - SC, 89114-033, Brazil, 995","Av. Das Comunidades, 995 - Centro, Gaspar - SC, 89114-033, Brazil",Blumenau,SC,-26.9304997,-48.9496561,1,1292603,2553065,"R. Dr. Nereu Ramos, 1070 - Coloninha, Gaspar - SC, 89110-110, Brazil, 1070 - Gaspar - Santa Catarina","R. Dr. Nereu Ramos, 1070 - Coloninha, Gaspar - SC, 89110-110, Brazil",Gaspar,SC,-26.9247612,-48.9679251,2,1292603,0.0165359,5.5466221,5.5300862,-0.0002755983333333,1,13,1,0,0,1.9202905323716688,0.0,0,5.5300862,1250.08,0,1250.0792332202718,-0.0029901703883024,128887,330621,0,1,9,3,1.9202905323716688,1250.0792332202718,1250.08
10411559,1404966,Comfort,4,119.5,False,0.0,2,9,Comfort,7e5229fb-bbf5-4b18-8b80-d773f5b7a188,2022-04-11 10:41:40.996134900,2022-04-11 10:41:41.034835500,2,42,2022-04-11 10:42:18.457957600,1,2777761,"R. Interna do Aeroporto Internacional de Guarulhos, 36 - Aeroporto, Guarulhos - SP, 07155, Brasil,  - R. Interna do Aeroporto Internacional de Guarulhos, 36 - Aeroporto, Guarulhos - SP, 07155, Brasil, Aeroporto - Guarulhos","R. Interna do Aeroporto Internacional de Guarulhos, 36 - Aeroporto, Guarulhos - SP, 07155, Brasil",Aeroporto,SP,-23.4259943,-46.4802711,1,1404966,2777762,"Avenida Paulista,  - Av. Paulista - Cerqueira César, São Paulo - SP, Brasil",Avenida Paulista,São Paulo,SP,-23.5582302,-46.6601894,2,1404966,0.0387006,37.4618227,37.4231221,-0.00064501,0,10,0,0,0,23.51275465903448,0.0,0,37.4231221,2261.86,0,2261.861438132767,-0.0010341360588939,186193,326163,0,1,4,1,23.51275465903448,2261.861438132767,2261.86
9368427,1280005,UberX,5,21.0,True,0.0,2,2,UberX,e186dc67-37fe-470a-85e5-f8cfa70b0f4d,2021-09-23 10:57:19.664782700,2021-09-23 10:57:19.679868700,2,40,2021-09-23 10:57:34.912429000,1,2527868,"Quadra A Cj B Vista III, 30 - Quadra A Cj B Vista III - Brasil",Quadra A Cj B Vista III,São Luís,MA,-5.142005999999999,-42.775543,1,1280005,2527869,"Av. Frei Serafim, 1754 - Centro (Sul), Teresina - PI, 64001-020, Brazil, 1754","Av. Frei Serafim, 1754 - Centro (Sul), Teresina - PI, 64001-020, Brazil",São Luís,MA,-5.0897548,-42.8092005,2,1280005,0.015086,15.2476463,15.2325603,-0.0002514333333333,3,10,0,0,0,6.903063317167412,0.0,0,15.2325603,1631.44,0,1631.441297613159,-0.0009903784854867,186193,382819,1,1,9,3,6.903063317167412,1631.441297613159,1631.44
9302355,1271525,pop99,7,42.18,False,0.0,3,2,99POP,566daef6-94f6-4a13-9585-65133a2f3b5d,2021-09-20 17:09:59.970173700,2021-09-20 17:10:00.000362100,2,40,2021-09-20 17:10:06.853137300,1,2510908,"Avenida Coronel Marcos Konder, 753 - Avenida Coronel Marcos Konder - Brasil",Avenida Coronel Marcos Konder,Blumenau,SC,-26.9081886,-48.6608835,1,1271525,2510909,"Rua João Justiniano Silva, ",Rua João Justiniano Silva,Florianópolis,SC,-27.0371744,-48.6511058,2,1271525,0.0301884,6.8829636,6.8527752,-0.00050314,0,17,1,1,0,14.375280128829802,14.375280128829802,0,6.8527752,7551.83,0,7551.832207159997,-0.004405280943697,145389,326163,0,1,9,3,14.375280128829802,7551.832207159997,15103.66
9959901,1354132,Comfort,6,18.0,False,0.0,2,9,Comfort,20c12b53-6934-4410-8600-b3ed4aa5d889,2021-10-22 10:55:33.246501600,2021-10-22 10:55:33.264549200,3,40,2021-10-22 10:55:53.190775500,1,2676117,"R. Flamboyant, 73, 73 - R. Flamboyant, 73 - José de Anchieta, Serra - ES, 29162-750, Brasil","R. Flamboyant, 73",Vila Velha,ES,-20.1950932,-40.26990550000001,1,1354132,2676118,"SempreTem Superatacado Jardim Limoeiro, 545 - Av. Des. Mário da Silva Nunes, 545 - Jardim Limoeiro, Serra - ES, 29164-010, Brasil",SempreTem Superatacado Jardim Limoeiro,Vila Velha,ES,-20.213793,-40.2623412,2,1354132,0.0180476,19.9442739,19.9262263,-0.0003007933333333,4,10,0,0,0,2.224113008815755,0.0,0,19.9262263,401.82,0,401.8225383567343,-0.0009057209191687,186193,366752,1,1,10,3,2.224113008815755,401.8225383567343,401.82
10374224,1401319,pop99,5,39.85,True,0.0,3,2,99POP,a430b39b-0ea5-43a7-bcee-d6fd486d6771,2022-03-28 11:05:44.666684300,2022-03-28 11:05:47.385431900,2,75,2022-03-28 11:06:06.288874400,1,2770487,"Av. Santo Amaro, 4644 - Jardim das Acacias, São Paulo - SP, 04702-000, Brasil, 4644 - São Paulo - SP","Av. Santo Amaro, 4644 - Jardim das Acacias, São Paulo - SP, 04702-000, Brasil",São Paulo,SP,-23.6236653,-46.68586149999999,1,1401319,2770488,"R. Dom João V, 260 - Lapa, São Paulo - SP, 05075-060, Brasil, 260 - São Paulo - SP","R. Dom João V, 260 - Lapa, São Paulo - SP, 05075-060, Brasil",São Paulo,SP,-23.5215627,-46.7097336,2,1401319,2.7187476,21.6221901,18.9034425,-0.04531246,0,11,0,0,0,11.611065733258606,0.0,0,18.9034425,2211.23,0,2211.22880870672,-0.1438228830542373,115485,326163,1,1,3,1,11.611065733258606,2211.22880870672,2211.23
8853890,1213524,Black,8,11.5,False,0.0,2,4,Black,f3582832-5dc3-488c-afac-e538063924d2,2021-08-27 13:35:44.706922800,2021-08-27 13:35:44.721848800,2,40,2021-08-27 13:35:57.448966300,1,2394925,"Avenida Mutinga, 4978 - Avenida Mutinga - Brasil",Avenida Mutinga,São Paulo,SP,-23.5039206,-46.7580966,1,1213524,2394926,"R. Avestruz, 688 - Ayrosa, Osasco - SP, 06280-160, Brazil, 688 - Osasco - São Paulo","R. Avestruz, 688 - Ayrosa, Osasco - SP, 06280-160, Brazil",Osasco,SP,-23.5093148,-46.766989,2,1213524,0.014926,12.7420435,12.7271175,-0.0002487666666666,4,13,1,0,0,1.087170264289934,0.0,0,12.7271175,307.52,0,307.517625373048,-0.0011727714464803,128887,366752,0,1,8,2,1.087170264289934,307.517625373048,307.52
10347617,1398709,Flash Bikes,2,14.0,False,0.0,2,10,Flash Bikes,c1484f8e-4afb-4a99-ba9f-ab4aecd7b45f,2022-03-15 22:44:13.617171300,2022-03-15 22:44:13.675985700,2,75,2022-03-15 22:45:13.895071200,1,2765267,"Av. Nazaré, 1891 - Ipiranga, São Paulo - SP, 04263-200, Brasil, 1891 - São Paulo - SP","Av. Nazaré, 1891 - Ipiranga, São Paulo - SP, 04263-200, Brasil",São Paulo,SP,-23.6008184,-46.609181,1,1398709,2765268,"Av. Lins de Vasconcelos, 453 - Cambuci, São Paulo - SP, 01537-000, Brasil, 453 - São Paulo - SP","Av. Lins de Vasconcelos, 453 - Cambuci, São Paulo - SP, 01537-000, Brasil",São Paulo,SP,-23.5673023,-46.6215774,2,1398709,0.0588144,60.2778999,60.2190855,-0.00098024,1,22,2,0,0,3.93511329831107,0.0,0,60.2190855,235.25,0,235.2478081707144,-0.0009766737490558,36185,330621,1,1,3,1,3.93511329831107,235.2478081707144,235.25
9375866,1280898,Flash,9,18.0,False,0.0,2,10,Flash,cff0131b-ec10-4ba4-bcd0-9143c35466f6,2021-09-23 15:37:05.046192600,2021-09-23 15:37:05.092846500,2,40,2021-09-23 15:37:15.122311100,1,2529654,"Rua Padre Marcos, 38 - Rua Padre Marcos - Brasil",Rua Padre Marcos,São Luís,MA,-2.5626435,-44.2264123,1,1280898,2529655,"Av. São Luís Rei de França, SN - Turu, São Luís - MA, 65065-470, Brazil, SN","Av. São Luís Rei de França, SN - Turu, São Luís - MA, 65065-470, Brazil",São Luís,MA,-2.4996757,-44.2295325,2,1280898,0.0466539,10.0761185,10.0294646,-0.0007775649999999,3,15,1,0,0,7.010283666256381,0.0,0,10.0294646,2516.29,0,2516.287977976708,-0.0046516839991638,129977,382819,1,1,9,3,7.010283666256381,2516.287977976708,2516.29
10442632,1407877,WPP-42-1,4,68.77,True,0.0,5,2,Promo,8f367d65-6f5d-4d9d-bcd9-06ae87949307,2022-04-20 17:58:16.564329000,2022-04-20 17:58:16.579724300,3,47,2022-04-20 17:58:31.529115700,1,2783581,"Av. Angélica, 2573 - Higienópolis, São Paulo - SP, 01227-200, Brasil,  - Av. Angélica, 2573 - Higienópolis, São Paulo - SP, 01227-200, Brasil, Higienópolis - São Paulo","Av. Angélica, 2573 - Higienópolis, São Paulo - SP, 01227-200, Brasil",Higienópolis,SP,-23.5542807,-46.6627318,1,1407877,2783582,"Rua Antônio de Souza Lôbo,  - Rua Antônio de Souza Lôbo",Rua Antônio de Souza Lôbo,São Paulo,SP,-23.654954,-46.7426334,2,1407877,0.0153953,14.9647867,14.9493914,-0.0002565883333333,2,17,1,1,0,13.841770307210613,13.841770307210613,2,14.9493914,3333.27,0,3333.271019043504,-0.0010298278764712,145389,377178,0,1,4,1,13.841770307210613,3333.271019043504,6666.54
10560391,1418561,turbo-taxi,7,31.38,False,0.0,3,5,99TAXI,d9f80cf5-64dd-4243-ac2b-8b7a4eb9b8df,2022-05-26 16:19:53.883649900,2022-05-26 16:19:53.900622700,2,69,2022-05-26 16:31:50.409875800,1,2804946,"R. Gen. Eugênio de Melo, 127 - Vila Monumento, São Paulo - SP, 01553-010, Brasil,  - R. Gen. Eugênio de Melo, 127 - Vila Monumento, São Paulo - SP, 01553-010, Brasil, Vila Monumento - São Paulo","R. Gen. Eugênio de Melo, 127 - Vila Monumento, São Paulo - SP, 01553-010, Brasil",Vila Monumento,SP,-23.5721456,-46.6096871,1,1418561,2804947,"R. Padre Raposo, 844, 844 - R. Padre Raposo, 844 - Mooca, São Paulo - SP, 03118-001, Brasil","R. Padre Raposo, 844",São Paulo,SP,-23.563034,-46.594939,2,1418561,0.0169728,716.5262259,716.5092531,-0.00028288,3,16,1,0,0,1.81270539883022,0.0,0,716.5092531,9.11,2,9.107683407513544,-2.368817977795352e-05,138301,382819,0,1,5,1,2.175246478596264,9.107683407513544,9.11
10596626,1422995,Flash Moto,2,28.5,False,0.0,2,10,Flash Moto,6429199a-63ef-464b-bf29-8a8b9a18c32b,2022-06-07 16:09:18.362596800,2022-06-07 16:09:37.290720900,2,69,2022-06-07 16:09:57.193143500,1,2812813,"Av. Hilário Pereira de Souza, 588 - Industrial Autonomistas, Osasco - SP, 06090-010, Brasil, 588 - Osasco - SP","Av. Hilário Pereira de Souza, 588 - Industrial Autonomistas, Osasco - SP, 06090-010, Brasil",Osasco,SP,-23.5356496,-46.7670856,1,1422995,2812814,"Av. das Nações Unidas, 15187 - Cidade Monções, São Paulo - SP, 04794-000, Brasil, 15187 - São Paulo - SP","Av. das Nações Unidas, 15187 - Cidade Monções, São Paulo - SP, 04794-000, Brasil",São Paulo,SP,-23.6291715,-46.71082579999999,2,1422995,18.9281241,38.8305467,19.9024226,-0.315468735,1,16,1,0,0,11.87494325935006,0.0,0,19.9024226,2147.97,0,2147.969450395461,-0.9510462359491854,138301,330621,0,1,6,2,11.87494325935006,2147.969450395461,2147.97
10018804,1361056,Bag,6,54.5,False,0.0,2,9,Bag,11c06e9a-4883-47f8-94fd-d1ff566349f1,2021-10-25 16:46:34.157599100,2021-10-25 16:46:36.350775600,2,40,2021-10-25 16:46:46.802886700,1,2689965,"Rua Abílio Soares, 1160-B - Rua Abílio Soares - Brasil",Rua Abílio Soares,São Paulo,SP,-23.5778701,-46.6518365,1,1361056,2689966,"Rua Maria Cleofas - Cidade Dutra, São Paulo - SP, 04812-330, Brazil,  - São Paulo - São Paulo","Rua Maria Cleofas - Cidade Dutra, São Paulo - SP, 04812-330, Brazil",São Paulo,SP,-23.7158443,-46.6839093,2,1361056,2.1931765,12.6452876,10.4521111,-0.0365529416666666,0,16,1,0,0,15.686017006879998,0.0,0,10.4521111,5402.7,0,5402.703882928301,-0.2098309594125917,138301,326163,1,1,10,3,15.686017006879998,5402.703882928301,5402.7
8702543,1193739,Comfort,3,27.5,False,0.0,2,9,Comfort,e773c91e-f302-4d45-a57f-995a3e0500c1,2021-08-20 13:22:44.877495500,2021-08-20 13:22:44.951802800,2,40,2021-08-20 13:22:56.574557300,1,2355355,"R. Mal. Deodoro, 150 - Centro, Curitiba - PR, 80010-010, Brazil, 150 - Curitiba - Paraná","R. Mal. Deodoro, 150 - Centro, Curitiba - PR, 80010-010, Brazil",Curitiba,PR,-25.4320347,-49.2707871,1,1193739,2355356,"Av. Winston Churchill, 2170 - Pinheirinho, Curitiba - PR, 81150-050, Brazil, 2170 - Curitiba - Paraná","Av. Winston Churchill, 2170 - Pinheirinho, Curitiba - PR, 81150-050, Brazil",Curitiba,PR,-25.5152568,-49.29692670000001,2,1193739,0.0743073,11.6970618,11.6227545,-0.001238455,4,13,1,0,0,9.61872914424307,0.0,0,11.6227545,2979.28,0,2979.278700180327,-0.0063932607369449,128887,366752,1,1,8,2,9.61872914424307,2979.278700180327,2979.28
10162773,1377976,UberX,4,15.0,False,0.0,2,2,UberX,3b4b3812-83f8-4a07-a998-cc1180ce8167,2021-11-02 13:53:13.903559400,2021-11-02 13:53:13.922297800,2,40,2021-11-02 13:53:25.687549900,1,2723805,"Avenida Águia de Haia, 228 - Avenida Águia de Haia - Brasil",Avenida Águia de Haia,São Paulo,SP,-23.5392346,-46.4821079,1,1377976,2723806,"Via de Pedestre Sempre Alerta, 59 - Parque Guarani, São Paulo - SP, 08050-355, Brazil, 59","Via de Pedestre Sempre Alerta, 59 - Parque Guarani, São Paulo - SP, 08050-355, Brazil",São Paulo,SP,-23.5114787,-46.4596561,2,1377976,0.0187384,11.7839905,11.7652521,-0.0003123066666666,1,13,1,0,0,3.842526817002869,0.0,0,11.7652521,1175.76,0,1175.7586172939148,-0.0015926900537898,128887,330621,1,1,11,3,3.842526817002869,1175.7586172939148,1175.76
10407286,1404557,Moto,19,23.0,False,0.0,2,1,Moto,c0c0fca1-1778-4b8b-af46-6ed10db59774,2022-04-08 10:40:42.451327800,2022-04-08 10:40:42.592554300,3,52,2022-04-08 10:42:47.747307300,1,2776945,"Rua Póvoa de Varzim, 700 - Paquetá, Belo Horizonte - Minas Gerais",Rua Póvoa de Varzim,Belo Horizonte,MG,-19.8687555,-43.9967428,1,1404557,2776946,"R. Dr. José Américo C. Bahia, 1810 - Cidade Industrial, Contagem - MG, 32210-130, Brasil, 1810 - Contagem - MG","R. Dr. José Américo C. Bahia, 1810 - Cidade Industrial, Contagem - MG, 32210-130, Brasil",Contagem,MG,-19.95928,-44.03090659999999,2,1404557,0.1412265,125.2959795,125.154753,-0.002353775,4,10,0,0,0,10.680773080940622,0.0,0,125.154753,307.23,0,307.2259116790094,-0.001128414995154,186193,366752,0,1,4,1,10.680773080940622,307.2259116790094,307.23
10574456,1420810,regular-taxi,11,6.09,True,0.0,3,5,Táxi Comum,4f737252-5a6e-4ca6-a828-dae9765ee1de,2022-05-30 17:23:15.833721700,2022-05-30 17:23:15.848771800,2,70,2022-05-30 17:23:22.919483100,1,2808444,"Rua 7 de Setembro, 539 - Centro Histórico, Porto Alegre - Rio Grande do Sul",Rua 7 de Setembro,Porto Alegre,RS,-30.0309894,-51.2349196,1,1420810,2808445,"R. dos Andradas - Centro Histórico, Porto Alegre - RS, Brasil,  - Porto Alegre - RS","R. dos Andradas - Centro Histórico, Porto Alegre - RS, Brasil",Porto Alegre,RS,-30.0304163,-51.23127330000001,2,1420810,0.0150501,7.0857614,7.0707113,-0.000250835,0,17,1,1,0,0.3567594879638657,0.3567594879638657,0,7.0707113,181.64,0,181.6414363672176,-0.0021285128697023,145389,326163,1,1,5,1,0.3567594879638657,181.6414363672176,363.28
8753614,1200424,UberFlash,2,7.5,False,0.0,2,10,UberFlash,2b9d7d3d-0806-4021-8ed3-12c6d3c1f155,2021-08-23 16:50:19.723192600,2021-08-23 16:50:19.741426500,2,40,2021-08-23 16:50:29.532610400,1,2368725,"Avenida Professor Mário Werneck, 1200 - Avenida Professor Mário Werneck - Brasil",Avenida Professor Mário Werneck,Belo Horizonte,MG,-19.967869,-43.9637298,1,1200424,2368726,"Av. Barão Homem de Melo, 3.095 - Estoril, Belo Horizonte - MG, 30450-250, Brazil, 3.095 - Belo Horizonte - Minas Gerais","Av. Barão Homem de Melo, 3.095 - Estoril, Belo Horizonte - MG, 30450-250, Brazil",Belo Horizonte,MG,-19.9610753,-43.9639864,2,1200424,0.0182339,9.8094178,9.7911839,-0.0003038983333333,0,16,1,0,0,0.7559018919464238,0.0,0,9.7911839,277.93,0,277.9282708608022,-0.0018622773493203,138301,326163,1,1,8,2,0.7559018919464238,277.9282708608022,277.93
9066675,1241089,regular-taxi,4,69.99,False,0.0,3,5,Táxi Comum,ad41f27c-dbd9-4407-9d85-f6ef335ac463,2021-09-08 13:51:25.190848600,2021-09-08 13:51:35.268254000,2,40,2021-09-08 13:51:46.004684000,1,2450055,"Rodovia - Rod. PE-60, s/n - Garapu, Cabo de Santo Agostinho - PE, 54590-000, Brazil, s/n","Rodovia - Rod. PE-60, s/n - Garapu, Cabo de Santo Agostinho - PE, 54590-000, Brazil",Maceió,AL,-8.2932199,-35.025462,1,1241089,2450060,"Av. Barão de Lucena - Centro, Jaboatão dos Guararapes - PE, Brazil,  - Jaboatão dos Guararapes - Pernambuco","Av. Barão de Lucena - Centro, Jaboatão dos Guararapes - PE, Brazil",Jaboatão dos Guararapes,AL,-8.1127009,-35.0186435,2,1241089,10.0774054,20.8138354,10.73643,-0.1679567566666666,2,13,1,0,0,20.086847202255797,0.0,0,10.73643,6735.26,0,6735.260224126721,-0.938617901853782,128887,377178,0,1,9,3,20.086847202255797,6735.260224126721,6735.26
9630892,1313628,Bag,8,472.5,False,0.0,2,9,Bag,8aadf4e3-9cde-4f52-a44c-15bc489da958,2021-10-06 07:54:02.623499900,2021-10-06 07:54:02.665939600,2,49,2021-10-06 07:54:34.256216000,1,2595109,"Rua Dráusio, 250 - Rua Dráusio - Brasil",Rua Dráusio,São Paulo,SP,-23.6646388,-46.5934293,1,1313628,2595110,"Av. das Comunicações, 4 - Industrial Anhangüera, Osasco - SP, 06276-905, Brazil, 4","Av. das Comunicações, 4 - Industrial Anhangüera, Osasco - SP, 06276-905, Brazil",São Paulo,SP,-23.4753983,-46.77725979999999,2,1313628,0.0424397,31.6327161,31.5902764,-0.0007073283333333,2,7,0,1,0,28.174761849425185,28.174761849425185,2,31.5902764,3210.77,0,3210.770978183992,-0.0013434418699799,5457,377178,1,1,10,3,28.174761849425185,3210.770978183992,6421.54
10367823,1400664,Flash Moto,2,19.0,False,0.0,2,10,Flash Moto,aa034437-6ca2-4df0-b6bc-5f4108c6a9c3,2022-03-24 14:56:25.268430100,2022-03-24 14:56:25.386011300,2,75,2022-03-24 14:56:55.865487900,1,2769177,"Av. São Gualter, 1949 - Alto de Pinheiros, São Paulo - SP, 05455-002, Brasil, 1949 - São Paulo - SP","Av. São Gualter, 1949 - Alto de Pinheiros, São Paulo - SP, 05455-002, Brasil",São Paulo,SP,-23.552372,-46.708988,1,1400664,2769178,"Rua Dr. Ernâni Pereira, 86 - Vila Nova Conceição, São Paulo - SP, 04513-010, Brasil, 86 - São Paulo - SP","Rua Dr. Ernâni Pereira, 86 - Vila Nova Conceição, São Paulo - SP, 04513-010, Brasil",São Paulo,SP,-23.5977618,-46.67278340000001,2,1400664,0.1175812,30.5970578,30.4794766,-0.0019596866666666,3,14,1,0,0,6.252027224185106,0.0,0,30.4794766,738.44,0,738.4410927537509,-0.0038577171630302,138507,382819,1,1,3,1,6.252027224185106,738.4410927537509,738.44
